VCCS Course Number,VCCS Course Title,VCCS Credits,VT Course Number,VT Course Title,VT Credits,Comments

PHY 243+244	MODERN PHYSICS + MODERN PHYSICS LAB	3+1	PHYS 3324	MODERN PHYSICS	4	BOTH COURSES MUST BE TAKEN FOR EQUIVALENT CREDIT.
PHY 244	MODERN PHYSICS LAB	1	PHYS 2XXX	PHYSICS ELECTIVE	1	
PHY 298	SEMINAR AND PROJECT	1-5	NANO 2XXX	NANO ELECTIVE	1-5	
PLN	ALL PLANNING COURSES		VT XXXX	NO VIRGINIA TECH CREDIT	0	
PLS 135	U.S. GOVERNMENT AND POLITICS	3	PSCI 1014	INTRODUCTION TO U.S. GOVT AND POLITICS	3	
PLS 136	STATE & LOCAL GOVERNMENT AND POLITICS	3	PSCI 1XXX	POLITICAL SCIENCE ELECTIVE	3	
PLS 140	INTRODUCTION TO COMPARATIVE POLITICS	3	PSCI 1024	INTRODUCTION TO COMPARATIVE GOVT & POLITICS	3	
PLS 200	INTRODUCTION TO POLITICAL AND DEMOCRATIC THEORY	3	PSCI 2014	INTRO TO POLITICAL THEORY	3	
PLS 216	WOMEN IN POLITICS	3	PSCI 2XXX	POLITICAL SCIENCE ELECTIVE	3	
PLS 241	INTRODUCTION TO INTERNATIONAL RELATIONS	3	PSCI 2054	INTRO TO WORLD POLITICS	3	PSCI 2054 CROSS-LISTED WITH IS 2054
PLS 250	INTRODUCTION TO CONFLICT RESOLUTION	1-3	PSVP 2XXX	PEACE STUDIES ELECTIVE	1-3	
PLS 255	INTRODUCTION TO PEACE AND STABILITY OPERATIONS	3	PSVP 2044	PEACE AND VIOLENCE	3	
PNT	ALL PRINTING COURSES		VT XXXX	NO VIRGINIA TECH CREDIT	0	
POR 103	BASIC SPOKEN PORTUGUESE I	3	FL 1XXX	FOREIGN LANGUAGE ELECTIVE	3	
PPT	ALL PULP & PAPER TECHNOLOGY COURSES		VT XXXX	NO VIRGINIA TECH CREDIT	0	
PSA	ALL PUBLIC SAFETY COMMUNICATIONS COURSES		VT XXXX	NO VIRGINIA TECH CREDIT	0	
PSG	ALL POLYSOMNOGRAPHIC TECH COURSES		VT XXXX	NO VIRGINIA TECH CREDIT	0	
PSY 100	PRINCIPLES OF APPLIED PSYCHOLOGY	2-3	PSYC 1XXX	PSYC ELECTIVE	2-3	
PSY 105	PSYCHOLOGY OF PERSONAL ADJUSTMENT	3	PSYC 1XXX	PSYC ELECTIVE	3	
PSY 116	PSYCHOLOGY OF DEATH & DYING	3	PSYC 1XXX	PSYC ELECTIVE	3	
PSY 120	HUMAN RELATIONS	3	PSYC 1XXX	PSYC ELECTIVE	3	
PSY 125	INTERPERSONAL RELATIONSHIPS	3	PSYC 2084	SOCIAL PSYCHOLOGY	3	
PSY 126	PSYCHOLOGY FOR BUSINESS & INDUSTRY	3	PSYC 2XXX	PSYCHOLOGY ELECTIVE	3	
PSY 193	STUDIES IN	1-5	PSYC 1XXX	PSYCHOLOGY ELECTIVE	1-5	PSYCHOLOGY DEPARTMENT WILL CONSIDER DIRECT EQUIVALENT CREDIT WHEN SYLLABUS IS PROVIDED.
PSY 195	TOPICS IN PSY	1-5	PSYC 1XXX	PSYCHOLOGY ELECTIVE	1-5	PSYCHOLOGY DEPARTMENT WILL CONSIDER DIRECT EQUIVALENT CREDIT WHEN SYLLABUS IS PROVIDED.
PSY 199	SUPERVISED STUDY	1-5	PSYC 1XXX	PSYCHOLOGY ELECTIVE	1-5	PSYCHOLOGY DEPARTMENT WILL CONSIDER DIRECT EQUIVALENT CREDIT WHEN SYLLABUS IS PROVIDED.
PSY 200	PRINCIPLES OF PSYCHOLOGY	3	PSYC 1004	INTRODUCTORY PSYCHOLOGY	3	
PSY 205	PERSONAL CONFLICT & CRISIS MANAGEMENT	2-3	PSYC 2XXX	PSYCHOLOGY ELECTIVE	2-3	
PSY 210	STATISTICS FOR BEHAVIORAL SCIENCE	4	STAT 3604 + STAT 2XXX	STATISTICS FOR SOCIAL SCIENCE + ELECTIVE	3+1	
PSY 211	RESEARCH METHODOLOGY FOR BEHAVIORAL SCIENCES	4	PSYC 1094 + PSYC 1XXX	PRIN OF PSYCHOLOGY RESEARCH + PSYCHOLOGY ELECTIVE	4	
PSY 213	STATISTICS FOR BEHAVIORAL SCIENCES	3	STAT 3604	STAT FOR SOCIAL SCIENCE	3	
PSY 215	PSYCHOPATHOLOGY	3	PSYC 3014	ABNORMAL PSYCHOLOGY	3	
PSY 216	SOCIAL PSYCHOLOGY	3	PSYC 2084	SOCIAL PSYCHOLOGY	3	
PSY 219	CROSS-CULTURAL PSYCHOLOGY	3	PSYC 2XXX	PSYCHOLOGY ELECTIVE	3	
PSY 220	INTRODUCTION TO BEHAVIOR MODIFICATION	3	PSYC 2XXX	PSYCHOLOGY ELECTIVE	3	
PSY 225	THEORIES OF PERSONALITY	3	PSYC 2054	PSYCHOLOGY OF PERSONALITY	3	
PSY 226	INTRODUCTION TO COUNSELING RELATIONSHIPS	3	PSYC 2XXX	PSYCHOLOGY ELECTIVE	3	
PSY 230	DEVELOPMENTAL PSYCHOLOGY	3	PSYC 2034	DEVELOPMENTAL PSYC	3	
PSY 231	LIFE SPAN HUMAN DEVELOPMENT I	3	PSYC 2XXX	PSYCHOLOGY ELECTIVE	3	
PSY 231 + 232	LIFE SPAN HUMAN DEVELOPMENT I + LIFE SPAN HUMAN DEVELOPMENT Ii	3+3	PSYC 2034+2XXX	DEVELOPMENTAL PSYC + ELECTIVE	3+3	BOTH COURSES REQUIRED FOR CREDIT.
PSY 232	LIFE SPAN HUMAN DEVELOPMENT II	3	PSYC 2XXX	PSYCHOLOGY ELECTIVE	3	
PSY 235	CHILD PSYCHOLOGY	3	PSYC 2XXX	PSYCHOLOGY ELECTIVE	3	
PSY 236	ADOLESCENT PSYCHOLOGY	3	PSYC 2XXX	PSYCHOLOGY ELECTIVE	3	
PSY 237	ADULT PSYCHOLOGY	3	PSYC 2XXX	PSYCHOLOGY ELECTIVE	3	
PSY 240	HEALTH PSYCHOLOGY	3	PSYC 3054	HEALTH PSYCHOLOGY	3	
PSY 245	EDUCATIONAL PSYCHOLOGY	3	EDEP 2374	EDUCATION PSYCHOLOGY FOR PK-12 TEACHERS	3	
PSY 250	LAW ENFORCEMENT PSYCHOLOGY	3	PSYC 2XXX	PSYCHOLOGY ELECTIVE	3	
PSY 255	PSYCHOLOGICAL ASPECTS OF CRIMINAL BEHVIOR	3	PSYC 2XXX	PSYCHOLOGY ELECTIVE	3	
PSY 260	PSYCHOPHARMACOLOGY AND SUBSTANCE ABUSE	3	PSYC 2XXX	PSYCHOLOGY ELECTIVE	3	
PSY 270	PSYCHOLOGY OF HUMAN SEXUALITY	3	HD 2314	HUMAN SEXUALITY	3	
PSY 290	COORDINATED INTERNSHIP	1-5	PSYC 2XXX	PSYCHOLOGY ELECTIVE	1-5	PSYCHOLOGY DEPARTMENT WILL CONSIDER DIRECT EQUIVALENT CREDIT WHEN SYLLABUS IS PROVIDED.
PSY 293	STUDIES IN PSYCHOLOGY	1-5	PSYC 2XXX	PSYCHOLOGY ELECTIVE	1-5	PSYCHOLOGY DEPARTMENT WILL CONSIDER DIRECT EQUIVALENT CREDIT WHEN SYLLABUS IS PROVIDED.
PSY 295	TOPICS IN PSYCHOLOGY	1-5	PSYC 2XXX	PSYCHOLOGY ELECTIVE	1-5	PSYCHOLOGY DEPARTMENT WILL CONSIDER DIRECT EQUIVALENT CREDIT WHEN SYLLABUS IS PROVIDED.
PSY 296	ON-SITE TRAINING	1-5	PSYC 2964	FIELD STUDY	1-5	
PSY 299	SUPERVISED STUDY	1-5	PSYC 2XXX	PSYCHOLOGY ELECTIVE	1-5	PSYCHOLOGY DEPARTMENT WILL CONSIDER DIRECT EQUIVALENT CREDIT WHEN SYLLABUS IS PROVIDED.
REA 100	PRINCIPLES OF REAL ESTATE	4	REAL 2004 + REAL 1XXX	PRINCIPLES OF REAL ESTATE + REAL ESTATE ELECTIVE	3+1	
REA 110	REAL ESTATE SALES	3	REAL 2XXX	REAL ESTATE ELECTIVE	3	
REA 215	REAL ESTATE BROKERAGE	3	REAL 2XXX	REAL ESTATE ELECTIVE	3	
REA 216	REAL ESTATE APPRAISAL	3-4	REAL 2XXX	REAL ESTATE ELECTIVE	3-4	
REA 217	REAL ESTATE FINANCE	3	REAL 2XXX	REAL ESTATE ELECTIVE	3	
REA 245	REAL ESTATE LAW	3	REAL 2XXX	REAL ESTATE ELECTIVE	3	
REL 100	INTRODUCTION TO THE STUDY OF RELIGION	3	RLCL 1XXP	RELIGION AND CULTURE ELECTIVE	3	WITH PASSPORT OR UCGS, APPLIES TO GENERAL EDUCATION, PATHWAY 2
REL 200	SURVEY OF THE OLD TESTAMENT	3	RLCL 2414	HEBREW BIBLE/OLD TEST	3	
REL 210	SURVEY OF THE NEW TESTAMENT	3	RLCL 2424	NEW TESTAMENT	3	
REL 215	NEW TESTAMENT & EARLY CHRISTIANITY	3	RLCL 2424	NEW TESTAMENT	3	
REL 216	LIFE AND TEACHING OF JESUS	3	RLCL 3414	JESUS IN EARLIEST CHRISTIANITY	3	
REL 217	LIFE AND LETTERS OF PAUL	3	RLCL 2XXX	RELIGION AND CULTURE ELECTIVE	3	
REL 225	SELECTED TOPICS IN BIBLICAL STUDIES	3	RLCL 2XXX	RELIGION AND CULTURE ELECTIVE	3	
REL 230	RELIGIONS OF THE WORLD	3	RLCL 1014	WORLD RELIGIONS	3	
REL 233	INTRODUCTION TO ISLAM	3	RLCL 2324	ISLAM	3	
REL 237	RELIGIONS OF THE EAST	3	RLCL 1904	RELIGION AND CUTURE IN ASIA	3	
REL 238	RELIGIONS OF THE WEST	3	RLCL 2XXX2	RELIGION AND CULTURE ELECTIVE	3	APPLIES TO GENERAL EDUCATION PATHWAY 2
REL 240	RELIGIONS IN THE U.S.	3	RLCL 2124	RELIGION IN AMERICAN LIFE	3	
REL 246	CHRISTIANITY	3	RLCL 2XXX	RELIGION AND CULTURE ELECTIVE	3	
REL 247	HISTORY OF CHRISTIANITY	3	RLCL 2XXX	RELIGION AND CULTURE ELECTIVE	3	
RUS 101	BEGINNING RUSSIAN I	4	RUS 1105 + 1XXP	ELEMENTARY RUSSIAN + ELECTIVE	3+1	WITH PASSPORT OR UCGS, APPLIES TO GENERAL EDUCATION, PATHWAY 2.
RUS 102	BEGINNING RUSSIAN II	4	RUS 1106 + 1XXP	ELEMENTARY RUSSIAN + ELECTIVE	3+1	WITH PASSPORT OR UCGS, APPLIES TO GENERAL EDUCATION, PATHWAY 2.
RUS 201	INTERMEDIATE RUSSIAN I	4	RUS 2105 + 2XXP	INTERMEDIATE RUSSIAN + ELECTIVE	3+1	WITH PASSPORT OR UCGS, APPLIES TO GENERAL EDUCATION, PATHWAY 2.
RUS 202	INTERMEDIATE RUSSIAN II	4	RUS 2106 + 2XXP	INTERMEDIATE RUSSIAN + ELECTIVE	3+1	WITH PASSPORT OR UCGS, APPLIES TO GENERAL EDUCATION, PATHWAY 2.
RVH	ALL RV/MOTORCYCLE MAINTENANCE COURSES		VT XXXX	NO VIRGINIA TECH CREDIT	0	
SCM	ALL SIGN COMMUNICATIONS COURSES		VT XXXX	NO VIRGINIA TECH CREDIT	0	
SDV	ALL STUDENT DEVELOPMENT COURSES		VT XXXX	NO VIRGINIA TECH CREDIT	0	
SLP	ALL SPEECH AND LANGUAGE PATHOLOGY COURSES		VT XXXX	NO VIRGINIA TECH CREDIT	0	
SOC 200	INTRODUCTION TO SOCIOLOGY	3	SOC 1004	INTRODUCTORY SOCIOLOGY	3	
SOC 207	MEDICAL SOCIOLOGY	3	SOC 2XXX	SOCIOLOGY ELECTIVE	3	
SOC 210	SURVEY OF PHYSICAL & CULTURAL ANTHROPOLOGY	3	SOC 2XXX	SOCIOLOGY ELECTIVE	3	
SOC 211	CULTURAL ANTHROPOLOGY	3	SOC 1XXX3	SOCIOLOGY ELECTIVE	3	APPLIES TO GENERAL EDUCATION PATHWAY 3
SOC 211 + 212	CULTURAL ANTHROPOLOGY + PRINCIPLES OF ANTHROPOLOGY II	3+3	SOC 1014 + SOC 2XXX	INTRO SOCIAL ANTHROPOLOGY + SOCIOLOGY ELECTIVE	3+3	BOTH COURSES REQUIRED FOR CREDIT.
SOC 212	PRINCIPLES OF ANTHROPOLOGY II	3	SOC 1XXX	SOCIOLOGY ELECTIVE	3	
SOC 215	SOCIOLOGY OF THE FAMILY	3	SOC 2014	SOCIOLOGY OF INTIMATE RELATIONSHIPS	3	
SOC 218	FAMILY VIOLENCE	3	SOC 2XXX	SOCIOLOGY ELECTIVE	3	
SOC 225	SOCIOLOGY OF GENDER	3	SOC 2XXX	SOCIOLOGY ELECTIVE	3	
SOC 226	HUMAN SEXUALITY	3	SOC 2XXX	SOCIOLOGY ELECTIVE	3	
SOC 235	JUVENILE DELIQUENCY	3	SOC 2XXX	SOCIOLOGY ELECTIVE	3	
SOC 236	CRIMINOLOGY	3	CRIM 3414	CRIMINOLOGY	3	
SOC 245	SOCIOLOGY OF AGING	3	SOC 2XXX	SOCIOLOGY ELECTIVE	3	
SOC 246	DEATH AND SOCIETY	3	SOC 2XXX	SOCIOLOGY ELECTIVE	3	
SOC 247	DEATH AND DYING	3	SOC 2XXX	SOCIOLOGY ELECTIVE	3	
SOC 250	SOCIOLOGY OF SPORT	3	SOC 1XXX	SOCIOLOGY ELECTIVE	3	
SOC 252	SOCIOLOGY THROUGH VISUAL MEDIA	3	SOC 2XXX	SOCIOLOGY ELECTIVE	3	
SOC 253	SOCIOLOGY OF RELIGION	3	SOC 2XXX	SOCIOLOGY ELECTIVE	3	
SOC 266	RACE AND ETHNICITY	3	SOC 2024	SOCIOLOGY OF RACE AND ETHNICITY	3	
SOC 268	SOCIAL PROBLEMS	3	SOC 2004	SOCIAL PROBLEMS	3	
SPA 101	BEGINNING SPANISH I	4	SPAN 1105 + 1XXP	ELEMENTARY SPANISH + ELECTIVE	3+1	WITH PASSPORT OR UCGS, APPLIES TO GENERAL EDUCATION, PATHWAY 2.
SPA 102	BEGINNING SPANISH II	4	SPAN 1106 + 1XXP	ELEMENTARY SPANISH + ELECTIVE	3+1	WITH PASSPORT OR UCGS, APPLIES TO GENERAL EDUCATION, PATHWAY 2.
SPA 103	BASIC SPOKEN SPANISH I	3	SPAN 1XXX	SPANISH ELECTIVE	3	
SPA 104	BASIC SPOKEN SPANISH II	3	SPAN 1XXX	SPANISH ELECTIVE	3	
SPA 107	SPANISH COMMUNICATION FOR THE HOSPITALITY INDUSTRY	1	SPAN 1XXX	SPANISH ELECTIVE	1	
SPA 111	CONVERSATION IN SPANISH I	3	SPAN 1XXX	SPANISH ELECTIVE	3	
SPA 112	CONVERSATION IN SPANISH II	3	SPAN 1XXX	SPANISH ELECTIVE	3	
SPA 115	INTENSIVE BEGINNING SPANISH	4-5	SPAN 1114 OR SPAN 1114+SPAN 1XXX	ACCELERATED ELEMENTARY SPANISH OR ACCELERATED ELEMENTARY SPANISH + SPANISH ELECTIVE	4 OR 4+1	
SPA 150	SPANISH FOR LAW ENFORCEMENT	3	SPAN 1XXX	SPANISH ELECTIVE	3	
SPA 160	SPANISH FOR THE GREEN INDUSTRY I	3	SPAN 1XXX	SPANISH ELECTIVE	3	
SPA 163	SPANISH FOR HEALTH PROFESSIONALS I	3	SPAN 1XXX	SPANISH ELECTIVE	3	
SPA 164	SPANISH FOR HEALTH PROFESSIONALS II	3	SPAN 1XXX	SPANISH ELECTIVE	3	
SPA 201	INTERMEDIATE SPANISH	3	SPAN 2105	INTERMEDIATE SPANISH	3	WITH PASSPORT OR UCGS, APPLIES TO GENERAL EDUCATION, PATHWAY 2.
SPA 202	INTERMEDIATE SPANISH II	3	SPAN 2106	INTERMEDIATE SPANISH	3	WITH PASSPORT OR UCGS, APPLIES TO GENERAL EDUCATION, PATHWAY 2.
SPA 203	INTERMEDIATE SPANISH I-II	3-4	SPAN 2105 OR SPAN 2105+SPAN 2XXX	INTERMEDIATE SPANISH + ELECT	3 OR 3+1	
SPA 204	INTERMEDIATE SPANISH I-II	3-4	SPAN 2106 OR SPAN 2106+SPAN 2XXX	INTERMEDIATE SPANISH + ELECT	3 OR 3+1	
SPA 205	SPANISH FOR HERITAGE SPEAKERS	3	SPAN 2XXX	SPANISH ELECTIVE	3	
SPA 206	SPANISH FOR HERITAGE SPEAKERS	3	SPAN 2XXX	SPANISH ELECTIVE	3	
SPA 211	INTERMEDIATE SPANISH CONVERSATION I-II	3-4	SPAN 2XXX	SPANISH ELECTIVE	3-4	MAY NOT BE USED TO COUNT TOWARD SPANISH MINOR.
SPA 212	INTERMEDIATE SPANISH CONVERSATION I-II	3-4	SPAN 2XXX	SPANISH ELECTIVE	3-4	MAY NOT BE USED TO COUNT TOWARD SPANISH MINOR.
SPA 233	INTRODUCTION TO SPANISH CIVILIZATION & LITERATURE I-II	3-4	SPAN 2XXX	SPANISH ELECTIVE	3-4	
SPA 271	INTRODUCTION TO LATIN AMERICAN CIV LIT I	3	SPAN 2XXX	SPANISH ELECTIVE	3	
SSC 115	INTRODUCTION TO GLOBAL AFFAIRS	3	IS 1XXX	INTERNATIONAL STUDIES ELECTIVE	3	
SSC 210	INTRODUCTION TO WOMEN'S STUDIES	3	WGS 1824	INTRODUCTION TO WOMENS AND GENDER STUDIES	3	
SUR	ALL SURGICAL TECHNOLOGY COURSES		VT XXXX	NO VIRGINIA TECH CREDIT	0	
TAG	ALL TAGALOG COURSES		VT XXXX	NO VIRGINIA TECH CREDIT	0	
TEL	ALL TELECOMMUNICATIONS MANAGEMENT COURSES		VT XXXX	NO VIRGINIA TECH CREDIT	0	
TEX	ALL TEXTILE MANAGEMENT COURSES		VT XXXX	NO VIRGINIA TECH CREDIT	0	
TRK	ALL TRUCKING COURSES		VT XXXX	NO VIRGINIA TECH CREDIT	0	
TRV	TRAVEL AND TOURISM NOT LISTED BELOW		VT XXXX	NO VIRGINIA TECH CREDIT	0	
TRV 100	INTRODUCTION TO THE TRAVEL INDUSTRY	3	HTM 2454	TRAVEL & TOURISM MGT	3	
TRV 112	GEOGRAPHY OF TOURISM II	3	HTM 1XXX	HOSPITALITY AND TOURISM MGMT ELECTIVE	3
